lexeme,PoSTag:features,form,form_IPA,freqTFTL,freqAntiquitas,freqAetasPatrum,freqMediumAeuum,freqRecentiorLatinitas
orator,NOUN:Gen+Plur,ōrātōrum,oːraːtoːrum,225,129,46,36,14
orator,NOUN:Dat+Plur,ōrātōribus,oːraːtoːribus,199,99,58,30,12
orator,NOUN:Acc+Plur,ōrātōrēs,oːraːtoːreːs,510,217,148,106,39
orator,NOUN:Voc+Plur,ōrātōrēs,oːraːtoːreːs,510,217,148,106,39
orator,NOUN:Abl+Plur,ōrātōribus,oːraːtoːribus,199,99,58,30,12
orbis,NOUN:Nom+Sing,orbis,orbis,4110,528,1900,1543,139
orbis,NOUN:Gen+Sing,orbis,orbis,4110,528,1900,1543,139
orbis,NOUN:Dat+Sing,orbī,orbiː,586,96,244,236,10
orbis,NOUN:Acc+Sing,orbem,orbem,4138,723,1853,1453,109
orbis,NOUN:Voc+Sing,orbis,orbis,4110,528,1900,1543,139
orbis,NOUN:Abl+Sing,orbe,orbe,2891,498,1527,795,71
orbis,NOUN:Nom+Plur,orbēs,orbeːs,378,118,108,110,42
orbis,NOUN:Gen+Plur,orbium,orbium,120,5,18,66,31
orbis,NOUN:Dat+Plur,orbibus,orbibus,129,34,32,39,24
orbis,NOUN:Acc+Plur,orbēs,orbeːs,378,118,108,110,42
orbis,NOUN:Voc+Plur,orbēs,orbeːs,378,118,108,110,42
orbis,NOUN:Abl+Plur,orbibus,orbibus,129,34,32,39,24
ordo,NOUN:Nom+Sing,ordo,ordo,8082,370,2016,5351,345
ordo,NOUN:Gen+Sing,ordinis,ordinis,4779,301,823,3391,264
ordo,NOUN:Dat+Sing,ordinī,ordiniː,747,61,170,483,33
ordo,NOUN:Acc+Sing,ordinem,ordinem,11685,557,3381,7360,387
ordo,NOUN:Voc+Sing,ordo,ordo,8082,370,2016,5351,345
ordo,NOUN:Abl+Sing,ordine,ordine,11410,732,3042,6943,693
ordo,NOUN:Nom+Plur,ordinēs,ordineːs,2724,277,479,1884,84
ordo,NOUN:Gen+Plur,ordinum,ordinum,766,108,104,492,62
ordo,NOUN:Dat+Plur,ordinibus,ordinibus,1449,154,232,1011,52
ordo,NOUN:Acc+Plur,ordinēs,ordineːs,2724,277,479,1884,84
ordo,NOUN:Voc+Plur,ordinēs,ordineːs,2724,277,479,1884,84
ordo,NOUN:Abl+Plur,ordinibus,ordinibus,1449,154,232,1011,52
origo,NOUN:Nom+Sing,orīgo,oriːɡo,1766,190,750,760,66
origo,NOUN:Gen+Sing,orīginis,oriːɡinis,931,43,343,510,35
origo,NOUN:Dat+Sing,orīginī,oriːɡiniː,91,7,53,29,2
origo,NOUN:Acc+Sing,orīginem,oriːɡinem,2483,95,869,1361,158
origo,NOUN:Voc+Sing,orīgo,oriːɡo,1766,190,750,760,66
origo,NOUN:Abl+Sing,orīgine,oriːɡine,1648,171,687,719,71
origo,NOUN:Nom+Plur,orīginēs,oriːɡineːs,218,59,69,64,26
origo,NOUN:Gen+Plur,orīginum,oriːɡinum,49,28,17,2,2
origo,NOUN:Dat+Plur,orīginibus,oriːɡinibus,73,20,33,8,12
origo,NOUN:Acc+Plur,orīginēs,oriːɡineːs,218,59,69,64,26
origo,NOUN:Voc+Plur,orīginēs,oriːɡineːs,218,59,69,64,26
origo,NOUN:Abl+Plur,orīginibus,oriːɡinibus,73,20,33,8,12
ornamentum,NOUN:Nom+Sing,ornāmentum,ornaːmentum,528,76,175,268,9
ornamentum,NOUN:Gen+Sing,ornāmentī,ornaːmentiː,73,11,36,24,2
ornamentum,NOUN:Dat+Sing,ornāmentō,ornaːmentoː,295,36,127,127,5
ornamentum,NOUN:Acc+Sing,ornāmentum,ornaːmentum,528,76,175,268,9
ornamentum,NOUN:Voc+Sing,ornāmentum,ornaːmentum,528,76,175,268,9
ornamentum,NOUN:Abl+Sing,ornāmentō,ornaːmentoː,295,36,127,127,5
ornamentum,NOUN:Nom+Plur,ornāmenta,ornaːmenta,1181,218,473,472,18
ornamentum,NOUN:Gen+Plur,ornāmentōrum,ornaːmentoːrum,110,10,36,62,2
ornamentum,NOUN:Dat+Plur,ornāmentīs,ornaːmentiːs,524,100,133,281,10
ornamentum,NOUN:Acc+Plur,ornāmenta,ornaːmenta,1181,218,473,472,18
ornamentum,NOUN:Voc+Plur,ornāmenta,ornaːmenta,1181,218,473,472,18
ornamentum,NOUN:Abl+Plur,ornāmentīs,ornaːmentiːs,524,100,133,281,10
ortus,NOUN:Nom+Sing,ortus,ortus,2050,435,805,757,53
ortus,NOUN:Gen+Sing,ortūs,ortuːs,2050,435,805,757,53
ortus,NOUN:Dat+Sing,ortuī,ortuiː,11,0,4,6,1
ortus,NOUN:Acc+Sing,ortum,ortum,1674,282,509,765,118
ortus,NOUN:Voc+Sing,ortus,ortus,2050,435,805,757,53
ortus,NOUN:Abl+Sing,ortū,ortuː,1463,179,648,596,40
ortus,NOUN:Nom+Plur,ortūs,ortuːs,2050,435,805,757,53
ortus,NOUN:Gen+Plur,ortuum,ortuum,4,0,2,1,1
ortus,NOUN:Dat+Plur,ortibus,ortibus,4,1,1,2,0
ortus,NOUN:Acc+Plur,ortūs,ortuːs,2050,435,805,757,53
ortus,NOUN:Voc+Plur,ortūs,ortuːs,2050,435,805,757,53
ortus,NOUN:Abl+Plur,ortibus,ortibus,4,1,1,2,0
os1,NOUN:Nom+Sing,os,os,8413,608,3468,4256,81
os1,NOUN:Gen+Sing,ossis,ossis,84,20,12,49,3
os1,NOUN:Dat+Sing,ossī,ossiː,21,10,5,6,0
os1,NOUN:Acc+Sing,os,os,8413,608,3468,4256,81
os1,NOUN:Voc+Sing,os,os,8413,608,3468,4256,81
os1,NOUN:Abl+Sing,osse,osse,193,52,49,84,8
os1,NOUN:Nom+Plur,ossa,ossa,3019,511,1265,1211,32
os1,NOUN:Gen+Plur,ossium,ossium,94,1,20,67,6
os1,NOUN:Dat+Plur,ossibus,ossibus,1216,185,442,580,9
os1,NOUN:Acc+Plur,ossa,ossa,3019,511,1265,1211,32
os1,NOUN:Voc+Plur,ossa,ossa,3019,511,1265,1211,32
os1,NOUN:Abl+Plur,ossibus,ossibus,1216,185,442,580,9
os2,NOUN:Nom+Sing,ōs,oːs,8413,608,3468,4256,81
os2,NOUN:Gen+Sing,ōris,oːris,3830,527,1367,1910,26
os2,NOUN:Dat+Sing,ōrī,oːriː,767,12,329,423,3
os2,NOUN:Acc+Sing,ōs,oːs,8413,608,3468,4256,81
os2,NOUN:Voc+Sing,ōs,oːs,8413,608,3468,4256,81
os2,NOUN:Abl+Sing,ōre,oːre,13253,1279,5019,6815,140
os2,NOUN:Nom+Plur,ōra,oːra,4137,1446,1279,1394,18
os2,NOUN:Gen+Plur,ōrum,oːrum,7,1,4,2,0
os2,NOUN:Dat+Plur,ōribus,oːribus,41,6,20,15,0
os2,NOUN:Acc+Plur,ōra,oːra,4137,1446,1279,1394,18
os2,NOUN:Voc+Plur,ōra,oːra,4137,1446,1279,1394,18
os2,NOUN:Abl+Plur,ōribus,oːribus,41,6,20,15,0
osculum,NOUN:Nom+Sing,osculum,oskulum,835,51,186,593,5
osculum,NOUN:Gen+Sing,osculī,oskuliː,86,7,24,55,0
osculum,NOUN:Dat+Sing,osculō,oskuloː,779,32,171,573,3
osculum,NOUN:Acc+Sing,osculum,oskulum,835,51,186,593,5
osculum,NOUN:Voc+Sing,osculum,oskulum,835,51,186,593,5
osculum,NOUN:Abl+Sing,osculō,oskuloː,779,32,171,573,3
osculum,NOUN:Nom+Plur,oscula,oskula,786,275,204,306,1
osculum,NOUN:Gen+Plur,osculōrum,oskuloːrum,13,1,4,8,0
osculum,NOUN:Dat+Plur,osculīs,oskuliːs,265,44,110,109,2
osculum,NOUN:Acc+Plur,oscula,oskula,786,275,204,306,1
osculum,NOUN:Voc+Plur,oscula,oskula,786,275,204,306,1
osculum,NOUN:Abl+Plur,osculīs,oskuliːs,265,44,110,109,2
ostium,NOUN:Nom+Sing,ostium,ostium,2791,163,1005,1610,13
ostium,NOUN:Gen+Sing,ostiī,ostiiː,142,1,35,106,0
ostium,NOUN:Dat+Sing,ostiō,ostioː,531,76,151,303,1
ostium,NOUN:Acc+Sing,ostium,ostium,2791,163,1005,1610,13
ostium,NOUN:Voc+Sing,ostium,ostium,2791,163,1005,1610,13
ostium,NOUN:Abl+Sing,ostiō,ostioː,531,76,151,303,1
ostium,NOUN:Nom+Plur,ostia,ostia,733,104,336,290,3
ostium,NOUN:Gen+Plur,ostiōrum,ostioːrum,54,8,27,19,0
ostium,NOUN:Dat+Plur,ostiīs,ostiiːs,204,8,108,88,0
ostium,NOUN:Acc+Plur,ostia,ostia,733,104,336,290,3
ostium,NOUN:Voc+Plur,ostia,ostia,733,104,336,290,3
ostium,NOUN:Abl+Plur,ostiīs,ostiiːs,204,8,108,88,0
otium,NOUN:Nom+Sing,ōtium,oːtium,1140,392,307,407,34
otium,NOUN:Gen+Sing,ōtiī,oːtiiː,215,43,71,86,15
otium,NOUN:Dat+Sing,ōtiō,oːtioː,1135,253,375,476,31
otium,NOUN:Acc+Sing,ōtium,oːtium,1140,392,307,407,34
otium,NOUN:Voc+Sing,ōtium,oːtium,1140,392,307,407,34
otium,NOUN:Abl+Sing,ōtiō,oːtioː,1135,253,375,476,31
otium,NOUN:Nom+Plur,ōtia,oːtia,368,120,124,119,5
otium,NOUN:Gen+Plur,ōtiōrum,oːtioːrum,1,0,0,1,0
otium,NOUN:Dat+Plur,ōtiīs,oːtiiːs,17,3,5,9,0
otium,NOUN:Acc+Plur,ōtia,oːtia,368,120,124,119,5
otium,NOUN:Voc+Plur,ōtia,oːtia,368,120,124,119,5
otium,NOUN:Abl+Plur,ōtiīs,oːtiiːs,17,3,5,9,0
ouis,NOUN:Nom+Sing,ouis,owis,1360,160,592,585,23
ouis,NOUN:Gen+Sing,ouis,owis,1360,160,592,585,23
ouis,NOUN:Dat+Sing,ouī,owiː,173,40,41,84,8
ouis,NOUN:Acc+Sing,ouem,owem,689,28,332,329,0
ouis,NOUN:Voc+Sing,ouis,owis,1360,160,592,585,23
ouis,NOUN:Abl+Sing,oue,owe,179,13,80,85,1
ouis,NOUN:Nom+Plur,ouēs,oweːs,4404,128,2050,2197,29
ouis,NOUN:Gen+Plur,ouium,owium,1477,64,590,805,18
ouis,NOUN:Dat+Plur,ouibus,owibus,1222,48,496,668,10
ouis,NOUN:Acc+Plur,ouēs,oweːs,4404,128,2050,2197,29
ouis,NOUN:Voc+Plur,ouēs,oweːs,4404,128,2050,2197,29
ouis,NOUN:Abl+Plur,ouibus,owibus,1222,48,496,668,10
pabulum,NOUN:Nom+Sing,pābulum,paːbulum,435,108,165,152,10
pabulum,NOUN:Gen+Sing,pābulī,paːbuliː,146,59,60,26,1
pabulum,NOUN:Dat+Sing,pābulō,paːbuloː,279,81,77,115,6
pabulum,NOUN:Acc+Sing,pābulum,paːbulum,435,108,165,152,10
pabulum,NOUN:Voc+Sing,pābulum,paːbulum,435,108,165,152,10
pabulum,NOUN:Abl+Sing,pābulō,paːbuloː,279,81,77,115,6
pabulum,NOUN:Nom+Plur,pābula,paːbula,322,123,122,75,2
pabulum,NOUN:Gen+Plur,pābulōrum,paːbuloːrum,16,5,8,3,0
pabulum,NOUN:Dat+Plur,pābulīs,paːbuliːs,49,11,30,8,0
pabulum,NOUN:Acc+Plur,pābula,paːbula,322,123,122,75,2
pabulum,NOUN:Voc+Plur,pābula,paːbula,322,123,122,75,2
pabulum,NOUN:Abl+Plur,pābulīs,paːbuliːs,49,11,30,8,0
paelex,NOUN:Nom+Sing,paelex,pajleks,40,37,3,0,0
paelex,NOUN:Gen+Sing,paelicis,pajlikis,24,18,6,0,0
paelex,NOUN:Dat+Sing,paelicī,pajlikiː,7,7,0,0,0
paelex,NOUN:Acc+Sing,paelicem,pajlikem,25,20,5,0,0
paelex,NOUN:Voc+Sing,paelex,pajleks,40,37,3,0,0
paelex,NOUN:Abl+Sing,paelice,pajlike,47,39,8,0,0
paelex,NOUN:Nom+Plur,paelicēs,pajlikeːs,8,5,3,0,0
paelex,NOUN:Gen+Plur,paelicum,pajlikum,4,3,1,0,0
paelex,NOUN:Dat+Plur,paelicibus,pajlikibus,7,5,2,0,0
paelex,NOUN:Acc+Plur,paelicēs,pajlikeːs,8,5,3,0,0
paelex,NOUN:Voc+Plur,paelicēs,pajlikeːs,8,5,3,0,0
paelex,NOUN:Abl+Plur,paelicibus,pajlikibus,7,5,2,0,0
paenitentia,NOUN:Nom+Sing,paenitentia,pajnitentia,1469,72,863,530,4
paenitentia,NOUN:Gen+Sing,paenitentiae,pajnitentiaj,1928,31,1151,740,6
paenitentia,NOUN:Dat+Sing,paenitentiae,pajnitentiaj,1928,31,1151,740,6
paenitentia,NOUN:Acc+Sing,paenitentiam,pajnitentiam,3905,66,2670,1166,3
paenitentia,NOUN:Voc+Sing,paenitentia,pajnitentia,1469,72,863,530,4
paenitentia,NOUN:Abl+Sing,paenitentiā,pajnitentiaː,1469,72,863,530,4
paenitentia,NOUN:Nom+Plur,paenitentiae,pajnitentiaj,1928,31,1151,740,6
paenitentia,NOUN:Gen+Plur,paenitentiārum,pajnitentiaːrum,1,0,0,1,0
paenitentia,NOUN:Dat+Plur,paenitentiīs,pajnitentiiːs,0,0,0,0,0
paenitentia,NOUN:Acc+Plur,paenitentiās,pajnitentiaːs,9,0,2,7,0
paenitentia,NOUN:Voc+Plur,paenitentiae,pajnitentiaj,1928,31,1151,740,6
paenitentia,NOUN:Abl+Plur,paenitentiīs,pajnitentiiːs,0,0,0,0,0
palma,NOUN:Nom+Sing,palma,palma,879,132,283,459,5
palma,NOUN:Gen+Sing,palmae,palmaj,424,70,153,197,4
palma,NOUN:Dat+Sing,palmae,palmaj,424,70,153,197,4
palma,NOUN:Acc+Sing,palmam,palmam,1026,88,392,537,9
palma,NOUN:Voc+Sing,palma,palma,879,132,283,459,5
palma,NOUN:Abl+Sing,palmā,palmaː,879,132,283,459,5
palma,NOUN:Nom+Plur,palmae,palmaj,424,70,153,197,4
palma,NOUN:Gen+Plur,palmārum,palmaːrum,565,29,178,358,0
palma,NOUN:Dat+Plur,palmīs,palmiːs,293,96,82,111,4
palma,NOUN:Acc+Plur,palmās,palmaːs,456,89,186,177,4
palma,NOUN:Voc+Plur,palmae,palmaj,424,70,153,197,4
palma,NOUN:Abl+Plur,palmīs,palmiːs,293,96,82,111,4
palus,NOUN:Nom+Sing,palūs,paluːs,168,78,50,38,2
palus,NOUN:Gen+Sing,palūdis,paluːdis,78,27,19,32,0
palus,NOUN:Dat+Sing,palūdī,paluːdiː,7,4,3,0,0
palus,NOUN:Acc+Sing,palūdem,paluːdem,141,52,37,51,1
palus,NOUN:Voc+Sing,palūs,paluːs,168,78,50,38,2
palus,NOUN:Abl+Sing,palūde,paluːde,165,48,31,85,1
palus,NOUN:Nom+Plur,palūdēs,paluːdeːs,225,84,72,66,3
palus,NOUN:Gen+Plur,palūdum,paluːdum,28,8,4,16,0
palus,NOUN:Dat+Plur,palūdibus,paluːdibus,182,54,53,75,0
palus,NOUN:Acc+Plur,palūdēs,paluːdeːs,225,84,72,66,3
palus,NOUN:Voc+Plur,palūdēs,paluːdeːs,225,84,72,66,3
palus,NOUN:Abl+Plur,palūdibus,paluːdibus,182,54,53,75,0
panis,NOUN:Nom+Sing,pānis,paːnis,7610,141,1802,5578,89
panis,NOUN:Gen+Sing,pānis,paːnis,7610,141,1802,5578,89
panis,NOUN:Dat+Sing,pānī,paːniː,77,3,19,53,2
panis,NOUN:Acc+Sing,pānem,paːnem,6200,100,2259,3815,26
panis,NOUN:Voc+Sing,pānis,paːnis,7610,141,1802,5578,89
panis,NOUN:Abl+Sing,pāne,paːne,2952,88,614,2232,18
panis,NOUN:Nom+Plur,pānēs,paːneːs,2124,25,889,1208,2
panis,NOUN:Gen+Plur,pānium,paːnium,10,0,7,3,0
panis,NOUN:Dat+Plur,pānibus,paːnibus,1000,3,405,590,2
panis,NOUN:Acc+Plur,pānēs,paːneːs,2124,25,889,1208,2
panis,NOUN:Voc+Plur,pānēs,paːneːs,2124,25,889,1208,2
panis,NOUN:Abl+Plur,pānibus,paːnibus,1000,3,405,590,2
parens,NOUN:Nom+Sing,parēns,pareːns,1099,406,375,297,21
parens,NOUN:Gen+Sing,parentis,parentis,1281,343,460,464,14
parens,NOUN:Dat+Sing,parentī,parentiː,330,149,134,46,1
parens,NOUN:Acc+Sing,parentem,parentem,687,232,320,125,10
parens,NOUN:Voc+Sing,parēns,pareːns,1099,406,375,297,21
parens,NOUN:Abl+Sing,parente,parente,661,122,251,278,10
parens,NOUN:Nom+Plur,parentēs,parenteːs,3427,414,1426,1528,59
parens,NOUN:Gen+Plur,parentium,parentium,122,59,62,0,1
parens,NOUN:Dat+Plur,parentibus,parentibus,3186,221,1330,1588,47
parens,NOUN:Acc+Plur,parentēs,parenteːs,3427,414,1426,1528,59
parens,NOUN:Voc+Plur,parentēs,parenteːs,3427,414,1426,1528,59
parens,NOUN:Abl+Plur,parentibus,parentibus,3186,221,1330,1588,47
paries,NOUN:Nom+Sing,pariēs,parieːs,696,40,275,372,9
paries,NOUN:Gen+Sing,parietis,parietis,204,15,90,95,4
paries,NOUN:Dat+Sing,parietī,parietiː,88,13,43,30,2
paries,NOUN:Acc+Sing,parietem,parietem,913,52,409,442,10
paries,NOUN:Voc+Sing,pariēs,parieːs,696,40,275,372,9
paries,NOUN:Abl+Sing,pariete,pariete,497,31,165,287,14
paries,NOUN:Nom+Plur,parietēs,parieteːs,913,168,350,378,17
paries,NOUN:Gen+Plur,parietum,parietum,242,67,104,69,2
paries,NOUN:Dat+Plur,parietibus,parietibus,446,92,171,171,12
paries,NOUN:Acc+Plur,parietēs,parieteːs,913,168,350,378,17
paries,NOUN:Voc+Plur,parietēs,parieteːs,913,168,350,378,17
paries,NOUN:Abl+Plur,parietibus,parietibus,446,92,171,171,12
parricida,NOUN:Nom+Sing,parricīda,parrikiːda,238,96,111,30,1
parricida,NOUN:Gen+Sing,parricīdae,parrikiːdaj,120,38,60,22,0
parricida,NOUN:Dat+Sing,parricīdae,parrikiːdaj,120,38,60,22,0
parricida,NOUN:Acc+Sing,parricīdam,parrikiːdam,128,58,50,20,0
parricida,NOUN:Voc+Sing,parricīda,parrikiːda,238,96,111,30,1
parricida,NOUN:Abl+Sing,parricīdā,parrikiːdaː,238,96,111,30,1
parricida,NOUN:Nom+Plur,parricīdae,parrikiːdaj,120,38,60,22,0
parricida,NOUN:Gen+Plur,parricīdārum,parrikiːdaːrum,33,19,12,2,0
parricida,NOUN:Dat+Plur,parricīdīs,parrikiːdiːs,28,9,12,7,0
parricida,NOUN:Acc+Plur,parricīdās,parrikiːdaːs,38,13,17,8,0
parricida,NOUN:Voc+Plur,parricīdae,parrikiːdaj,120,38,60,22,0
parricida,NOUN:Abl+Plur,parricīdīs,parrikiːdiːs,28,9,12,7,0
pars,NOUN:Nom+Sing,pars,pars,17755,2568,4251,9672,1264
pars,NOUN:Gen+Sing,partis,partis,4195,671,954,1865,705
pars,NOUN:Dat+Sing,partī,partiː,1132,182,305,508,137
pars,NOUN:Acc+Sing,partem,partem,15348,2257,5239,6727,1125
pars,NOUN:Voc+Sing,pars,pars,17755,2568,4251,9672,1264
pars,NOUN:Abl+Sing,parte,parte,31531,3465,8714,18183,1169
pars,NOUN:Nom+Plur,partēs,parteːs,16981,1494,3998,9380,2109
pars,NOUN:Gen+Plur,partium,partium,3366,263,829,1677,597
pars,NOUN:Dat+Plur,partibus,partibus,8501,970,2705,4194,632
pars,NOUN:Acc+Plur,partēs,parteːs,16981,1494,3998,9380,2109
pars,NOUN:Voc+Plur,partēs,parteːs,16981,1494,3998,9380,2109
pars,NOUN:Abl+Plur,partibus,partibus,8501,970,2705,4194,632
partus,NOUN:Nom+Sing,partus,partus,1590,309,753,512,16
partus,NOUN:Gen+Sing,partūs,partuːs,1590,309,753,512,16
partus,NOUN:Dat+Sing,partuī,partuiː,59,0,32,27,0
partus,NOUN:Acc+Sing,partum,partum,1175,164,472,524,15
partus,NOUN:Voc+Sing,partus,partus,1590,309,753,512,16
partus,NOUN:Abl+Sing,partū,partuː,883,179,336,358,10
partus,NOUN:Nom+Plur,partūs,partuːs,1590,309,753,512,16
partus,NOUN:Gen+Plur,partuum,partuum,16,0,11,3,2
partus,NOUN:Dat+Plur,partubus,partubus,44,3,28,12,1
partus,NOUN:Acc+Plur,partūs,partuːs,1590,309,753,512,16
partus,NOUN:Voc+Plur,partūs,partuːs,1590,309,753,512,16
partus,NOUN:Abl+Plur,partubus,partubus,44,3,28,12,1
passum,NOUN:Nom+Sing,passum,passum,857,70,405,377,5
passum,NOUN:Gen+Sing,passī,passiː,1185,161,491,522,11
passum,NOUN:Dat+Sing,passō,passoː,333,96,74,160,3
passum,NOUN:Acc+Sing,passum,passum,857,70,405,377,5
passum,NOUN:Voc+Sing,passum,passum,857,70,405,377,5
passum,NOUN:Abl+Sing,passō,passoː,333,96,74,160,3
passum,NOUN:Nom+Plur,passa,passa,703,129,229,332,13
passum,NOUN:Gen+Plur,passōrum,passoːrum,12,0,6,6,0
passum,NOUN:Dat+Plur,passīs,passiːs,115,59,22,29,5
passum,NOUN:Acc+Plur,passa,passa,703,129,229,332,13
passum,NOUN:Voc+Plur,passa,passa,703,129,229,332,13
passum,NOUN:Abl+Plur,passīs,passiːs,115,59,22,29,5
passus,NOUN:Nom+Sing,passus,passus,4566,407,1893,2233,33
passus,NOUN:Gen+Sing,passūs,passuːs,4566,407,1893,2233,33
passus,NOUN:Dat+Sing,passuī,passuiː,1,0,1,0,0
passus,NOUN:Acc+Sing,passum,passum,857,70,405,377,5
passus,NOUN:Voc+Sing,passus,passus,4566,407,1893,2233,33
passus,NOUN:Abl+Sing,passū,passuː,455,43,18,387,7
passus,NOUN:Nom+Plur,passūs,passuːs,4566,407,1893,2233,33
passus,NOUN:Gen+Plur,passuum,passuum,541,347,131,48,15
passus,NOUN:Dat+Plur,passibus,passibus,396,48,146,194,8
passus,NOUN:Acc+Plur,passūs,passuːs,4566,407,1893,2233,33
passus,NOUN:Voc+Plur,passūs,passuːs,4566,407,1893,2233,33
passus,NOUN:Abl+Plur,passibus,passibus,396,48,146,194,8
pastor,NOUN:Nom+Sing,pastor,pastor,2915,135,1050,1713,17
pastor,NOUN:Gen+Sing,pastōris,pastoːris,1112,32,425,621,34
pastor,NOUN:Dat+Sing,pastōrī,pastoːriː,178,2,59,113,4
pastor,NOUN:Acc+Sing,pastōrem,pastoːrem,953,29,325,591,8
pastor,NOUN:Voc+Sing,pastor,pastor,2915,135,1050,1713,17
pastor,NOUN:Abl+Sing,pastōre,pastoːre,496,14,153,319,10
pastor,NOUN:Nom+Plur,pastōrēs,pastoːreːs,1794,84,740,901,69
pastor,NOUN:Gen+Plur,pastōrum,pastoːrum,640,46,278,293,23
pastor,NOUN:Dat+Plur,pastōribus,pastoːribus,719,44,247,397,31
pastor,NOUN:Acc+Plur,pastōrēs,pastoːreːs,1794,84,740,901,69
pastor,NOUN:Voc+Plur,pastōrēs,pastoːreːs,1794,84,740,901,69
pastor,NOUN:Abl+Plur,pastōribus,pastoːribus,719,44,247,397,31
pater,NOUN:Nom+Sing,pater,pater,40536,2597,16407,21282,250
pater,NOUN:Gen+Sing,patris,patris,25294,1157,10450,13518,169
pater,NOUN:Dat+Sing,patrī,patriː,9519,631,4127,4691,70
pater,NOUN:Acc+Sing,patrem,patrem,21234,1369,10177,9548,140
pater,NOUN:Voc+Sing,pater,pater,40536,2597,16407,21282,250
pater,NOUN:Abl+Sing,patre,patre,19908,708,8747,10346,107
pater,NOUN:Nom+Plur,patrēs,patreːs,6482,1122,2316,2948,96
pater,NOUN:Gen+Plur,patrum,patrum,5096,443,1980,2604,69
pater,NOUN:Dat+Plur,patribus,patribus,3386,369,1354,1608,55
pater,NOUN:Acc+Plur,patrēs,patreːs,6482,1122,2316,2948,96
pater,NOUN:Voc+Plur,patrēs,patreːs,6482,1122,2316,2948,96
pater,NOUN:Abl+Plur,patribus,patribus,3386,369,1354,1608,55
patientia,NOUN:Nom+Sing,patientia,patientia,3950,194,1453,2266,37
patientia,NOUN:Gen+Sing,patientiae,patientiaj,1601,46,701,840,14
patientia,NOUN:Dat+Sing,patientiae,patientiaj,1601,46,701,840,14
patientia,NOUN:Acc+Sing,patientiam,patientiam,2811,113,1290,1379,29
patientia,NOUN:Voc+Sing,patientia,patientia,3950,194,1453,2266,37
patientia,NOUN:Abl+Sing,patientiā,patientiaː,3950,194,1453,2266,37
patientia,NOUN:Nom+Plur,patientiae,patientiaj,1601,46,701,840,14
patientia,NOUN:Gen+Plur,patientiārum,patientiaːrum,2,0,0,2,0
patientia,NOUN:Dat+Plur,patientiīs,patientiiːs,0,0,0,0,0
patientia,NOUN:Acc+Plur,patientiās,patientiaːs,0,0,0,0,0
patientia,NOUN:Voc+Plur,patientiae,patientiaj,1601,46,701,840,14
patientia,NOUN:Abl+Plur,patientiīs,patientiiːs,0,0,0,0,0
patria,NOUN:Nom+Sing,patria,patria,3706,676,1044,1940,46
patria,NOUN:Gen+Sing,patriae,patriaj,3459,811,1211,1379,58
patria,NOUN:Dat+Sing,patriae,patriaj,3459,811,1211,1379,58
patria,NOUN:Acc+Sing,patriam,patriam,3124,603,1137,1343,41
patria,NOUN:Voc+Sing,patria,patria,3706,676,1044,1940,46
patria,NOUN:Abl+Sing,patriā,patriaː,3706,676,1044,1940,46
patria,NOUN:Nom+Plur,patriae,patriaj,3459,811,1211,1379,58
patria,NOUN:Gen+Plur,patriārum,patriaːrum,22,0,9,9,4
patria,NOUN:Dat+Plur,patriīs,patriiːs,241,122,79,34,6
patria,NOUN:Acc+Plur,patriās,patriaːs,191,89,60,40,2
patria,NOUN:Voc+Plur,patriae,patriaj,3459,811,1211,1379,58
patria,NOUN:Abl+Plur,patriīs,patriiːs,241,122,79,34,6
patrimonium,NOUN:Nom+Sing,patrimōnium,patrimoːnium,631,108,369,133,21
patrimonium,NOUN:Gen+Sing,patrimōniī,patrimoːniiː,492,48,363,73,8
patrimonium,NOUN:Dat+Sing,patrimōniō,patrimoːnioː,386,65,227,81,13
patrimonium,NOUN:Acc+Sing,patrimōnium,patrimoːnium,631,108,369,133,21
patrimonium,NOUN:Voc+Sing,patrimōnium,patrimoːnium,631,108,369,133,21
patrimonium,NOUN:Abl+Sing,patrimōniō,patrimoːnioː,386,65,227,81,13
patrimonium,NOUN:Nom+Plur,patrimōnia,patrimoːnia,202,28,128,43,3
patrimonium,NOUN:Gen+Plur,patrimōniōrum,patrimoːnioːrum,60,8,45,7,0
patrimonium,NOUN:Dat+Plur,patrimōniīs,patrimoːniiːs,73,14,48,11,0
patrimonium,NOUN:Acc+Plur,patrimōnia,patrimoːnia,202,28,128,43,3
patrimonium,NOUN:Voc+Plur,patrimōnia,patrimoːnia,202,28,128,43,3
patrimonium,NOUN:Abl+Plur,patrimōniīs,patrimoːniiːs,73,14,48,11,0
patruus,NOUN:Nom+Sing,patruus,patruus,264,54,137,73,0
patruus,NOUN:Gen+Sing,patruī,patruiː,301,59,163,79,0
patruus,NOUN:Dat+Sing,patruō,patruoː,218,57,84,75,2
patruus,NOUN:Acc+Sing,patruum,patruum,136,37,42,57,0
patruus,NOUN:Voc+Sing,patrue,patrue,95,19,0,75,1
patruus,NOUN:Abl+Sing,patruō,patruoː,218,57,84,75,2
patruus,NOUN:Nom+Plur,patruī,patruiː,301,59,163,79,0
patruus,NOUN:Gen+Plur,patruōrum,patruoːrum,13,0,10,3,0
patruus,NOUN:Dat+Plur,patruīs,patruiːs,24,1,16,7,0
patruus,NOUN:Acc+Plur,patruōs,patruoːs,25,13,9,3,0
